,parameter,metab_date,metab_stream,analysis_date,PriorMean,PriorSD,L95per,median,U95per
1329,DOgw,6/14/17,st9,5/23/20 7:50,8.980476487,3.492407523,5.597563672,9.103011182,12.46111102
1330,sr,6/14/17,st9,5/23/20 7:50,NA,NA,1.849038782,1.874852006,1.900751145
1331,bymed_GPP,6/14/17,st9,5/23/20 7:50,NA,NA,NA,10.2078681,NA
1332,BS_GPP,6/14/17,st9,5/23/20 7:50,NA,NA,6.706441515,9.987062579,13.23855741
1333,accept4df,6/15/17,st9,5/23/20 9:26,NA,NA,NA,0.183615,NA
1334,pmaxr,6/15/17,st9,5/23/20 9:26,0.068678845,0.017169711,0.040201732,0.070503175,0.100610311
1335,alphar,6/15/17,st9,5/23/20 9:26,2.22E-06,5.56E-07,1.24E-06,2.20E-06,3.26E-06
1336,err,6/15/17,st9,5/23/20 9:26,-21.32193953,5.330484882,-30.79125586,-21.60534199,-12.28042698
1337,Kr,6/15/17,st9,5/23/20 9:26,683,170.75,380.7936587,710.8907231,1036.928143
1338,DOgw,6/15/17,st9,5/23/20 9:26,9.026737639,3.510397971,5.346389213,9.078001691,12.97634221
1339,sr,6/15/17,st9,5/23/20 9:26,NA,NA,1.849495443,1.874987114,1.901453105
1340,bymed_GPP,6/15/17,st9,5/23/20 9:26,NA,NA,NA,8.336470843,NA
1341,BS_GPP,6/15/17,st9,5/23/20 9:26,NA,NA,5.332391409,8.049803554,10.7758988
1342,accept4df,6/16/17,st9,5/23/20 11:01,NA,NA,NA,0.18362,NA
1343,pmaxr,6/16/17,st9,5/23/20 11:01,0.046886723,0.011721681,0.026465543,0.04620549,0.068609591
1344,alphar,6/16/17,st9,5/23/20 11:01,3.43E-06,8.57E-07,1.53E-06,3.28E-06,4.96E-06
1345,err,6/16/17,st9,5/23/20 11:01,-21.76580959,5.441452398,-30.80957171,-21.49148132,-11.7654347
1346,Kr,6/16/17,st9,5/23/20 11:01,683,170.75,397.8568064,707.4379352,1008.300971
1347,DOgw,6/16/17,st9,5/23/20 11:01,9.150809117,3.55864799,5.180185651,9.186824163,12.82632649
1348,sr,6/16/17,st9,5/23/20 11:01,NA,NA,1.847312447,1.873060034,1.899323351
1349,bymed_GPP,6/16/17,st9,5/23/20 11:01,NA,NA,NA,5.846225681,NA
1350,BS_GPP,6/16/17,st9,5/23/20 11:01,NA,NA,3.374085611,5.689626515,7.723211488
1351,accept4df,6/17/17,st9,5/23/20 12:35,NA,NA,NA,0.182045,NA
1352,pmaxr,6/17/17,st9,5/23/20 12:35,0.082572003,0.020643001,0.048910972,0.083856341,0.12072258
1353,alphar,6/17/17,st9,5/23/20 12:35,1.80E-06,4.50E-07,9.88E-07,1.77E-06,2.67E-06
1354,err,6/17/17,st9,5/23/20 12:35,-21.42174742,5.355436854,-30.67340324,-21.38058361,-11.51514723
1355,Kr,6/17/17,st9,5/23/20 12:35,683,170.75,422.3908891,701.554313,1024.105494
1356,DOgw,6/17/17,st9,5/23/20 12:35,9.11036251,3.542918754,5.447520711,9.432790848,12.89287241
1357,sr,6/17/17,st9,5/23/20 12:35,NA,NA,1.859230159,1.885065907,1.911015966
1358,bymed_GPP,6/17/17,st9,5/23/20 12:35,NA,NA,NA,8.151544414,NA
1359,BS_GPP,6/17/17,st9,5/23/20 12:35,NA,NA,5.242895913,7.915983361,10.6347817
1360,accept4df,6/18/17,st9,5/23/20 14:09,NA,NA,NA,0.185385,NA
1361,pmaxr,6/18/17,st9,5/23/20 14:09,0.065597001,0.01639925,0.035477501,0.065165027,0.096320204
1362,alphar,6/18/17,st9,5/23/20 14:09,2.37E-06,5.92E-07,1.29E-06,2.33E-06,3.48E-06
1363,err,6/18/17,st9,5/23/20 14:09,-19.11443839,4.778609598,-27.06672467,-18.6321934,-10.52725576
1364,Kr,6/18/17,st9,5/23/20 14:09,683,170.75,411.7454343,712.1631007,1058.419097
1365,DOgw,6/18/17,st9,5/23/20 14:09,9.200542858,3.577988889,5.337837197,8.959566103,12.7778918
1366,sr,6/18/17,st9,5/23/20 14:09,NA,NA,1.873032503,1.898575742,1.924883116
1367,bymed_GPP,6/18/17,st9,5/23/20 14:09,NA,NA,NA,7.450282956,NA
1368,BS_GPP,6/18/17,st9,5/23/20 14:09,NA,NA,4.70130975,7.227121111,9.858505633
1369,accept4df,6/19/17,st9,5/23/20 15:43,NA,NA,NA,0.18316,NA
1370,pmaxr,6/19/17,st9,5/23/20 15:43,0.07015896,0.01753974,0.039249426,0.068383312,0.099061862
1371,alphar,6/19/17,st9,5/23/20 15:43,2.29E-06,5.72E-07,1.26E-06,2.26E-06,3.35E-06
1372,err,6/19/17,st9,5/23/20 15:43,-17.91460766,4.478651914,-25.70246236,-18.42086441,-10.34822259
1373,Kr,6/19/17,st9,5/23/20 15:43,680.8595584,170.2148896,411.6241587,711.1154762,1035.880153
1374,DOgw,6/19/17,st9,5/23/20 15:43,9.12975779,3.550461363,5.326454507,9.253742786,12.97411913
1375,sr,6/19/17,st9,5/23/20 15:43,NA,NA,1.870526027,1.896561159,1.922539611
1376,bymed_GPP,6/19/17,st9,5/23/20 15:43,NA,NA,NA,8.072402779,NA
1377,BS_GPP,6/19/17,st9,5/23/20 15:43,NA,NA,5.191500257,7.907088793,10.56613954
1378,accept4df,6/20/17,st9,5/23/20 17:12,NA,NA,NA,0.184675,NA
1379,pmaxr,6/20/17,st9,5/23/20 17:12,0.036958439,0.00923961,0.019785183,0.038144201,0.055882563
1380,alphar,6/20/17,st9,5/23/20 17:12,3.00E-06,7.50E-07,1.57E-06,2.88E-06,4.40E-06
1381,err,6/20/17,st9,5/23/20 17:12,-19.07054247,4.767635618,-27.68296355,-19.261842,-10.59270068
1382,Kr,6/20/17,st9,5/23/20 17:12,683,170.75,361.7744245,691.9494816,1009.964404
1383,DOgw,6/20/17,st9,5/23/20 17:12,9.424075619,3.664918296,6.044680678,9.572037705,13.05856998
1384,sr,6/20/17,st9,5/23/20 17:12,NA,NA,1.878336316,1.904249984,1.929657468
1385,bymed_GPP,6/20/17,st9,5/23/20 17:12,NA,NA,NA,3.744843712,NA
1386,BS_GPP,6/20/17,st9,5/23/20 17:12,NA,NA,2.167462429,3.641480794,5.134883671
1387,accept4df,6/22/17,st9,5/23/20 4:40,NA,NA,NA,0.183235,NA
1388,pmaxr,6/22/17,st9,5/23/20 4:40,0.037207277,0.009301819,0.020280268,0.037283085,0.055964483
1389,alphar,6/22/17,st9,5/23/20 4:40,6.86E-07,1.72E-07,3.58E-07,6.69E-07,1.03E-06
1390,err,6/22/17,st9,5/23/20 4:40,-21.76422588,5.441056469,-32.76337769,-22.43824665,-11.76273647
1391,Kr,6/22/17,st9,5/23/20 4:40,683,170.75,324.1777631,681.5256109,1012.463384
1392,DOgw,6/22/17,st9,5/23/20 4:40,9.312864766,3.621669631,6.820419964,9.557521531,12.25524506
1393,sr,6/22/17,st9,5/23/20 4:40,NA,NA,1.896351477,1.922053598,1.94797547
1394,bymed_GPP,6/22/17,st9,5/23/20 4:40,NA,NA,NA,7.377714353,NA
1395,BS_GPP,6/22/17,st9,5/23/20 4:40,NA,NA,4.400053549,7.13642729,10.01007541
1396,accept4df,6/23/17,st9,5/23/20 6:12,NA,NA,NA,0.185,NA
1397,pmaxr,6/23/17,st9,5/23/20 6:12,0.039735917,0.009933979,0.021419447,0.0397519,0.058763868
1398,alphar,6/23/17,st9,5/23/20 6:12,1.13E-06,2.82E-07,6.05E-07,1.06E-06,1.62E-06
1399,err,6/23/17,st9,5/23/20 6:12,-25.9257705,6.481442626,-38.73630326,-26.40484934,-14.69633135
1400,Kr,6/23/17,st9,5/23/20 6:12,683,170.75,377.6717022,704.5650714,1027.186464
1401,DOgw,6/23/17,st9,5/23/20 6:12,9.405605548,3.657735491,6.791405475,9.554735386,12.3531711
1402,sr,6/23/17,st9,5/23/20 6:12,NA,NA,1.90607024,1.931270655,1.957324596
1403,bymed_GPP,6/23/17,st9,5/23/20 6:12,NA,NA,NA,10.5085514,NA
1404,BS_GPP,6/23/17,st9,5/23/20 6:12,NA,NA,6.459675207,10.23371594,13.89408183
1405,accept4df,6/25/17,st9,5/23/20 7:46,NA,NA,NA,0.18511,NA
1406,pmaxr,6/25/17,st9,5/23/20 7:46,0.03012599,0.007531497,0.016096888,0.029888358,0.043047548
1407,alphar,6/25/17,st9,5/23/20 7:46,1.24E-06,3.09E-07,6.78E-07,1.24E-06,1.85E-06
1408,err,6/25/17,st9,5/23/20 7:46,-23.22398162,5.805995404,-33.37125795,-22.21840668,-11.62918405
1409,Kr,6/25/17,st9,5/23/20 7:46,683,170.75,386.0292294,692.6811325,1051.634302
1410,DOgw,6/25/17,st9,5/23/20 7:46,9.408965775,3.659042246,6.331347032,9.111133644,11.86404807
1411,sr,6/25/17,st9,5/23/20 7:46,NA,NA,1.905974201,1.931700928,1.958383847
1412,bymed_GPP,6/25/17,st9,5/23/20 7:46,NA,NA,NA,8.926663413,NA
1413,BS_GPP,6/25/17,st9,5/23/20 7:46,NA,NA,5.260061112,8.832520734,12.17157327
1414,accept4df,6/26/17,st9,5/23/20 9:19,NA,NA,NA,0.183145,NA
1415,pmaxr,6/26/17,st9,5/23/20 9:19,0.049902289,0.012475572,0.027002307,0.049960596,0.074711621
1416,alphar,6/26/17,st9,5/23/20 9:19,1.81E-06,4.51E-07,9.54E-07,1.81E-06,2.68E-06
1417,err,6/26/17,st9,5/23/20 9:19,-26.80862409,6.702156021,-39.13962729,-26.37136258,-14.43134023
1418,Kr,6/26/17,st9,5/23/20 9:19,683,170.75,399.231159,684.7695506,1041.820823
1419,DOgw,6/26/17,st9,5/23/20 9:19,9.445966741,3.67343151,6.419146443,9.376318992,12.46368909
1420,sr,6/26/17,st9,5/23/20 9:19,NA,NA,1.90449633,1.929852925,1.955870111
1421,bymed_GPP,6/26/17,st9,5/23/20 9:19,NA,NA,NA,10.86858612,NA
1422,BS_GPP,6/26/17,st9,5/23/20 9:19,NA,NA,6.511141359,10.5305217,14.34820315
1423,accept4df,6/27/17,st9,5/23/20 10:53,NA,NA,NA,0.186,NA
1424,pmaxr,6/27/17,st9,5/23/20 10:53,0.052463107,0.013115777,0.030551192,0.052559649,0.077572505
1425,alphar,6/27/17,st9,5/23/20 10:53,1.66E-06,4.16E-07,8.68E-07,1.66E-06,2.51E-06
1426,err,6/27/17,st9,5/23/20 10:53,-22.00296839,5.500742098,-32.56721098,-22.54365952,-12.19163468
1427,Kr,6/27/17,st9,5/23/20 10:53,683,170.75,406.969951,707.5367159,1002.740257
1428,DOgw,6/27/17,st9,5/23/20 10:53,9.405874628,3.657840133,6.294175461,9.477184521,12.50166048
1429,sr,6/27/17,st9,5/23/20 10:53,NA,NA,1.910466289,1.936188772,1.962250743
1430,bymed_GPP,6/27/17,st9,5/23/20 10:53,NA,NA,NA,10.70493284,NA
1431,BS_GPP,6/27/17,st9,5/23/20 10:53,NA,NA,6.6399168,10.39950255,14.36437603
1432,accept4df,6/28/17,st9,5/23/20 12:27,NA,NA,NA,0.182745,NA
1433,pmaxr,6/28/17,st9,5/23/20 12:27,0.069428334,0.017357083,0.038417093,0.070523343,0.103033093
1434,alphar,6/28/17,st9,5/23/20 12:27,2.36E-06,5.89E-07,1.23E-06,2.29E-06,3.51E-06
1435,err,6/28/17,st9,5/23/20 12:27,-23.25116909,5.812792272,-33.75207313,-23.35656825,-11.99317916
1436,Kr,6/28/17,st9,5/23/20 12:27,683,170.75,349.9874459,677.4254667,1017.52979
1437,DOgw,6/28/17,st9,5/23/20 12:27,9.410850359,3.65977514,5.705739925,9.493707548,12.76933176
1438,sr,6/28/17,st9,5/23/20 12:27,NA,NA,1.904829757,1.930422226,1.956506932
1439,bymed_GPP,6/28/17,st9,5/23/20 12:27,NA,NA,NA,11.09349929,NA
1440,BS_GPP,6/28/17,st9,5/23/20 12:27,NA,NA,6.703154165,10.8386285,14.87235815
1441,accept4df,6/29/17,st9,5/23/20 14:01,NA,NA,NA,0.183705,NA
1442,pmaxr,6/29/17,st9,5/23/20 14:01,0.074980354,0.018745089,0.046391287,0.076465584,0.108286996
1443,alphar,6/29/17,st9,5/23/20 14:01,1.98E-06,4.94E-07,1.01E-06,1.92E-06,2.86E-06
1444,err,6/29/17,st9,5/23/20 14:01,-26.13946645,6.534866613,-37.46617889,-26.05991151,-13.49859159
1445,Kr,6/29/17,st9,5/23/20 14:01,683,170.75,401.507298,693.2356485,995.0880905
1446,DOgw,6/29/17,st9,5/23/20 14:01,9.284550605,3.610658568,5.804765533,9.308060566,12.33729647
1447,sr,6/29/17,st9,5/23/20 14:01,NA,NA,1.900193226,1.925853641,1.951517272
1448,bymed_GPP,6/29/17,st9,5/23/20 14:01,NA,NA,NA,15.53768533,NA
1449,BS_GPP,6/29/17,st9,5/23/20 14:01,NA,NA,9.914890646,15.02415843,20.01461976
1450,accept4df,6/30/17,st9,5/23/20 15:35,NA,NA,NA,0.18288,NA
1451,pmaxr,6/30/17,st9,5/23/20 15:35,0.079406453,0.019851613,0.04715858,0.079986271,0.114616186
1452,alphar,6/30/17,st9,5/23/20 15:35,2.21E-06,5.53E-07,1.21E-06,2.24E-06,3.26E-06
1453,err,6/30/17,st9,5/23/20 15:35,-27.60342995,6.900857487,-40.15718593,-27.79687886,-15.72749122
1454,Kr,6/30/17,st9,5/23/20 15:35,683,170.75,360.7971484,711.3906336,1022.617351
1455,DOgw,6/30/17,st9,5/23/20 15:35,9.326658847,3.627033996,6.069308663,9.335712829,12.48171763
1456,sr,6/30/17,st9,5/23/20 15:35,NA,NA,1.889543984,1.91520688,1.940997423
1457,bymed_GPP,6/30/17,st9,5/23/20 15:35,NA,NA,NA,12.71757606,NA
1458,BS_GPP,6/30/17,st9,5/23/20 15:35,NA,NA,8.125028018,12.34204611,16.28726359
1459,accept4df,7/1/17,st9,5/23/20 17:04,NA,NA,NA,0.18326,NA
1460,pmaxr,7/1/17,st9,5/23/20 17:04,0.111938893,0.027984723,0.068575068,0.111218019,0.159512663
1461,alphar,7/1/17,st9,5/23/20 17:04,2.23E-06,5.58E-07,1.27E-06,2.18E-06,3.24E-06
1462,err,7/1/17,st9,5/23/20 17:04,-30.65869613,7.664674033,-44.68136596,-30.88515955,-16.4209899
1463,Kr,7/1/17,st9,5/23/20 17:04,683,170.75,379.3902173,686.7379304,1005.913299
1464,DOgw,7/1/17,st9,5/23/20 17:04,9.156397007,3.560821058,5.387246791,9.468569353,12.86000246
1465,sr,7/1/17,st9,5/23/20 17:04,NA,NA,1.889825261,1.915263414,1.94173528
1466,bymed_GPP,7/1/17,st9,5/23/20 17:04,NA,NA,NA,19.7556281,NA
1467,BS_GPP,7/1/17,st9,5/23/20 17:04,NA,NA,13.3448572,19.23923993,25.56859175
1468,accept4df,7/2/17,st9,5/23/20 4:40,NA,NA,NA,0.183755,NA
1469,pmaxr,7/2/17,st9,5/23/20 4:40,0.094585729,0.023646432,0.056137395,0.095583859,0.13549763
1470,alphar,7/2/17,st9,5/23/20 4:40,1.17E-06,2.93E-07,5.87E-07,1.16E-06,1.77E-06
1471,err,7/2/17,st9,5/23/20 4:40,-28.85612569,7.214031422,-41.58862661,-28.50743671,-15.19347651
1472,Kr,7/2/17,st9,5/23/20 4:40,683,170.75,394.8147726,725.9688525,1049.276753
1473,DOgw,7/2/17,st9,5/23/20 4:40,9.06177737,3.524024533,5.838761267,9.119902977,12.20943597
1474,sr,7/2/17,st9,5/23/20 4:40,NA,NA,1.882444464,1.907946517,1.934219596
1475,bymed_GPP,7/2/17,st9,5/23/20 4:40,NA,NA,NA,18.95548537,NA
1476,BS_GPP,7/2/17,st9,5/23/20 4:40,NA,NA,11.60674013,18.59280987,24.6264748
1477,accept4df,7/3/17,st9,5/23/20 6:15,NA,NA,NA,0.181335,NA
1478,pmaxr,7/3/17,st9,5/23/20 6:15,0.074083644,0.018520911,0.042522711,0.073877855,0.105760799
1479,alphar,7/3/17,st9,5/23/20 6:15,3.45E-06,8.62E-07,1.89E-06,3.34E-06,5.17E-06
1480,err,7/3/17,st9,5/23/20 6:15,-32.63491356,8.158728391,-48.65615389,-32.72444057,-17.69487598
1481,Kr,7/3/17,st9,5/23/20 6:15,683,170.75,381.1058306,696.5388251,1026.492126
1482,DOgw,7/3/17,st9,5/23/20 6:15,9.252611583,3.598237838,5.761749904,9.292861612,13.16717996
1483,sr,7/3/17,st9,5/23/20 6:15,NA,NA,1.885470546,1.9109642,1.936931551
1484,bymed_GPP,7/3/17,st9,5/23/20 6:15,NA,NA,NA,18.04336262,NA
1485,BS_GPP,7/3/17,st9,5/23/20 6:15,NA,NA,11.42333132,17.4911805,23.80512751
1486,accept4df,7/4/17,st9,5/23/20 7:48,NA,NA,NA,0.180745,NA
1487,pmaxr,7/4/17,st9,5/23/20 7:48,0.189721842,0.047430461,0.116791498,0.191603052,0.278363706
1488,alphar,7/4/17,st9,5/23/20 7:48,2.88E-06,7.21E-07,1.70E-06,2.73E-06,4.00E-06
1489,err,7/4/17,st9,5/23/20 7:48,-32.36516758,8.091291895,-45.55006845,-31.20738316,-17.22023678
1490,Kr,7/4/17,st9,5/23/20 7:48,683,170.75,405.2864609,721.3817265,1037.250394
1491,DOgw,7/4/17,st9,5/23/20 7:48,9.17462548,3.567909909,5.368540575,9.097712071,12.89446977
1492,sr,7/4/17,st9,5/23/20 7:48,NA,NA,1.921457686,1.946908194,1.97300838
1493,bymed_GPP,7/4/17,st9,5/23/20 7:48,NA,NA,NA,29.15553516,NA
1494,BS_GPP,7/4/17,st9,5/23/20 7:48,NA,NA,19.54556551,28.75182218,37.56794446
1495,accept4df,7/5/17,st9,5/23/20 9:22,NA,NA,NA,0.18126,NA
1496,pmaxr,7/5/17,st9,5/23/20 9:22,0.074581963,0.018645491,0.043292793,0.074376312,0.106631467
1497,alphar,7/5/17,st9,5/23/20 9:22,4.89E-06,1.22E-06,2.81E-06,4.91E-06,7.29E-06
1498,err,7/5/17,st9,5/23/20 9:22,-34.25124459,8.562811147,-49.93427884,-34.72812147,-18.75484557
1499,Kr,7/5/17,st9,5/23/20 9:22,683,170.75,387.2740581,697.4068859,1024.450326
1500,DOgw,7/5/17,st9,5/23/20 9:22,9.302418793,3.617607308,5.299785195,9.419341024,13.39632498
1501,sr,7/5/17,st9,5/23/20 9:22,NA,NA,1.867480591,1.893066103,1.918920002
1502,bymed_GPP,7/5/17,st9,5/23/20 9:22,NA,NA,NA,14.7011167,NA
1503,BS_GPP,7/5/17,st9,5/23/20 9:22,NA,NA,9.630382802,14.34845733,18.8808834
1504,accept4df,7/6/17,st9,5/23/20 10:54,NA,NA,NA,0.1826,NA
1505,pmaxr,7/6/17,st9,5/23/20 10:54,0.078923918,0.01973098,0.04286156,0.077318815,0.114856851
1506,alphar,7/6/17,st9,5/23/20 10:54,3.24E-06,8.10E-07,1.84E-06,3.26E-06,4.71E-06
1507,err,7/6/17,st9,5/23/20 10:54,-30.67768036,7.66942009,-45.62726503,-31.279718,-17.07454987
1508,Kr,7/6/17,st9,5/23/20 10:54,683,170.75,395.1723767,698.1425678,1013.519131
1509,DOgw,7/6/17,st9,5/23/20 10:54,9.277271095,3.607827648,6.081446989,9.439389541,12.81228855
1510,sr,7/6/17,st9,5/23/20 10:54,NA,NA,1.878807715,1.90426891,1.930291149
1511,bymed_GPP,7/6/17,st9,5/23/20 10:54,NA,NA,NA,14.16154327,NA
1512,BS_GPP,7/6/17,st9,5/23/20 10:54,NA,NA,9.000669998,13.84101095,18.54876107
1513,accept4df,7/7/17,st9,5/23/20 12:28,NA,NA,NA,0.18229,NA
1514,pmaxr,7/7/17,st9,5/23/20 12:28,0.12915431,0.032288577,0.074731747,0.12719607,0.184730714
1515,alphar,7/7/17,st9,5/23/20 12:28,2.72E-06,6.80E-07,1.58E-06,2.72E-06,3.99E-06
1516,err,7/7/17,st9,5/23/20 12:28,-29.21679659,7.304199148,-41.5201092,-29.05079851,-16.01683853
1517,Kr,7/7/17,st9,5/23/20 12:28,683,170.75,389.9315613,692.7622265,1009.956769
1518,DOgw,7/7/17,st9,5/23/20 12:28,9.220926001,3.585915667,6.098094556,9.257725815,12.46580033
1519,sr,7/7/17,st9,5/23/20 12:28,NA,NA,1.917020722,1.942579771,1.968557125
1520,bymed_GPP,7/7/17,st9,5/23/20 12:28,NA,NA,NA,23.99195547,NA
1521,BS_GPP,7/7/17,st9,5/23/20 12:28,NA,NA,15.82942425,23.48827331,30.77595159
1522,accept4df,7/8/17,st9,5/23/20 14:02,NA,NA,NA,0.1823,NA
1523,pmaxr,7/8/17,st9,5/23/20 14:02,0.068638484,0.017159621,0.040919324,0.06902942,0.098607236
1524,alphar,7/8/17,st9,5/23/20 14:02,3.42E-06,8.56E-07,1.86E-06,3.37E-06,5.01E-06
1525,err,7/8/17,st9,5/23/20 14:02,-31.22455663,7.806139158,-44.89864591,-30.63425591,-17.98677128
1526,Kr,7/8/17,st9,5/23/20 14:02,683,170.75,376.4772676,679.5143293,1000.844032
1527,DOgw,7/8/17,st9,5/23/20 14:02,9.303123402,3.617881323,6.313217427,9.37991784,12.73850217
1528,sr,7/8/17,st9,5/23/20 14:02,NA,NA,1.898016227,1.923526864,1.949408733
1529,bymed_GPP,7/8/17,st9,5/23/20 14:02,NA,NA,NA,17.6879207,NA
1530,BS_GPP,7/8/17,st9,5/23/20 14:02,NA,NA,11.21295267,17.2013809,23.15710285
1531,accept4df,7/11/17,st9,5/23/20 15:35,NA,NA,NA,0.18346,NA
1532,pmaxr,7/11/17,st9,5/23/20 15:35,0.078590982,0.019647746,0.046252668,0.077578559,0.108720686
1533,alphar,7/11/17,st9,5/23/20 15:35,1.53E-06,3.82E-07,7.67E-07,1.52E-06,2.27E-06
1534,err,7/11/17,st9,5/23/20 15:35,-27.58402047,6.896005118,-39.82306501,-27.77974301,-14.48031896
1535,Kr,7/11/17,st9,5/23/20 15:35,683,170.75,393.3524679,722.7996557,1048.562802
1536,DOgw,7/11/17,st9,5/23/20 15:35,9.092616226,3.536017421,5.638349611,9.259398231,12.55274862
1537,sr,7/11/17,st9,5/23/20 15:35,NA,NA,1.873421156,1.899450328,1.925362906
1538,bymed_GPP,7/11/17,st9,5/23/20 15:35,NA,NA,NA,14.64488397,NA
1539,BS_GPP,7/11/17,st9,5/23/20 15:35,NA,NA,9.467405494,14.3969336,19.11797831
1540,accept4df,7/12/17,st9,5/23/20 4:40,NA,NA,NA,0.182645,NA
1541,pmaxr,7/12/17,st9,5/23/20 4:40,0.060540397,0.015135099,0.033919111,0.061912056,0.093737519
1542,alphar,7/12/17,st9,5/23/20 4:40,3.22E-06,8.05E-07,1.76E-06,3.16E-06,4.78E-06
1543,err,7/12/17,st9,5/23/20 4:40,-28.64651422,7.161628555,-42.47644775,-29.33958229,-16.23966511
1544,Kr,7/12/17,st9,5/23/20 4:40,683,170.75,394.0994864,712.4752458,1047.325797
1545,DOgw,7/12/17,st9,5/23/20 4:40,9.244404067,3.595046026,5.595074271,9.206360238,12.80335107
1546,sr,7/12/17,st9,5/23/20 4:40,NA,NA,1.848512279,1.874255137,1.900228524
1547,bymed_GPP,7/12/17,st9,5/23/20 4:40,NA,NA,NA,7.156082588,NA
1548,BS_GPP,7/12/17,st9,5/23/20 4:40,NA,NA,4.172519648,6.97595753,9.823756649
1549,accept4df,7/13/17,st9,5/23/20 6:15,NA,NA,NA,0.183535,NA
1550,pmaxr,7/13/17,st9,5/23/20 6:15,0.08284915,0.020712288,0.049082732,0.081739668,0.118471064
1551,alphar,7/13/17,st9,5/23/20 6:15,2.25E-06,5.63E-07,1.19E-06,2.18E-06,3.17E-06
1552,err,7/13/17,st9,5/23/20 6:15,-27.73933826,6.934834564,-41.02737969,-28.96634435,-16.72242636
1553,Kr,7/13/17,st9,5/23/20 6:15,683,170.75,406.4024456,713.2608291,1044.411808
1554,DOgw,7/13/17,st9,5/23/20 6:15,9.088684221,3.534488308,6.036434013,9.607113996,13.12554446
1555,sr,7/13/17,st9,5/23/20 6:15,NA,NA,1.867759759,1.893594566,1.919904449
1556,bymed_GPP,7/13/17,st9,5/23/20 6:15,NA,NA,NA,14.00848592,NA
1557,BS_GPP,7/13/17,st9,5/23/20 6:15,NA,NA,9.10834527,13.42507082,18.19107181
1558,accept4df,7/15/17,st9,5/23/20 7:49,NA,NA,NA,0.18621,NA
1559,pmaxr,7/15/17,st9,5/23/20 7:49,0.024897483,0.006224371,0.01268088,0.025252099,0.037297894
1560,alphar,7/15/17,st9,5/23/20 7:49,1.17E-06,2.91E-07,5.71E-07,1.18E-06,1.72E-06
1561,err,7/15/17,st9,5/23/20 7:49,-23.68248954,5.920622385,-33.4108981,-22.87209119,-11.84829362
1562,Kr,7/15/17,st9,5/23/20 7:49,683,170.75,351.9989781,691.1815136,1037.706387
1563,DOgw,7/15/17,st9,5/23/20 7:49,9.237699471,3.592438683,6.373072629,9.064887005,11.56825799
1564,sr,7/15/17,st9,5/23/20 7:49,NA,NA,1.881130853,1.907068688,1.933445018
1565,bymed_GPP,7/15/17,st9,5/23/20 7:49,NA,NA,NA,7.563894909,NA
1566,BS_GPP,7/15/17,st9,5/23/20 7:49,NA,NA,4.251250725,7.36075722,10.03201067
1567,accept4df,7/16/17,st9,5/23/20 9:22,NA,NA,NA,0.184165,NA
1568,pmaxr,7/16/17,st9,5/23/20 9:22,0.034713308,0.008678327,0.018503597,0.035005066,0.051575958
1569,alphar,7/16/17,st9,5/23/20 9:22,1.06E-06,2.64E-07,5.86E-07,1.09E-06,1.60E-06
1570,err,7/16/17,st9,5/23/20 9:22,-22.64520015,5.661300038,-33.80841652,-22.81461409,-11.1302018
1571,Kr,7/16/17,st9,5/23/20 9:22,683,170.75,396.9297116,706.1131998,1018.863887
1572,DOgw,7/16/17,st9,5/23/20 9:22,9.337186562,3.631128107,6.515137022,9.418828366,12.08676267
1573,sr,7/16/17,st9,5/23/20 9:22,NA,NA,1.89824195,1.923862889,1.949589355
1574,bymed_GPP,7/16/17,st9,5/23/20 9:22,NA,NA,NA,8.583529581,NA
1575,BS_GPP,7/16/17,st9,5/23/20 9:22,NA,NA,5.177688284,8.303059215,11.25329042
1576,accept4df,7/17/17,st9,5/23/20 10:55,NA,NA,NA,0.18416,NA
1577,pmaxr,7/17/17,st9,5/23/20 10:55,0.047002566,0.011750642,0.023198545,0.043838111,0.064948038
1578,alphar,7/17/17,st9,5/23/20 10:55,1.16E-06,2.89E-07,6.02E-07,1.13E-06,1.71E-06
1579,err,7/17/17,st9,5/23/20 10:55,-21.19487491,5.298718728,-32.07988348,-21.25128464,-11.33654996
1580,Kr,7/17/17,st9,5/23/20 10:55,683,170.75,403.4994745,724.6215414,1044.783921
1581,DOgw,7/17/17,st9,5/23/20 10:55,9.296521351,3.615313859,6.442579622,9.412225083,12.43160228
1582,sr,7/17/17,st9,5/23/20 10:55,NA,NA,1.88781957,1.913374767,1.939516761
1583,bymed_GPP,7/17/17,st9,5/23/20 10:55,NA,NA,NA,7.577241164,NA
1584,BS_GPP,7/17/17,st9,5/23/20 10:55,NA,NA,4.482856353,7.463719736,10.03877232
1585,accept4df,7/19/17,st9,5/23/20 12:27,NA,NA,NA,0.18606,NA
1586,pmaxr,7/19/17,st9,5/23/20 12:27,0.016384437,0.004096109,0.008803767,0.016253618,0.023139095
1587,alphar,7/19/17,st9,5/23/20 12:27,7.27E-07,1.82E-07,3.97E-07,7.27E-07,1.07E-06
1588,err,7/19/17,st9,5/23/20 12:27,-20.93494236,5.23373559,-31.25069856,-21.59350048,-10.04377479
1589,Kr,7/19/17,st9,5/23/20 12:27,683,170.75,350.5776248,698.7618659,1024.135636
1590,DOgw,7/19/17,st9,5/23/20 12:27,9.375593049,3.646063963,6.917724614,9.471807763,11.61052311
